name,board_functions_policy,board_structure_policy,board_independence_policy,esg_reporting_scope,csr_sustainability_committee,board_gender_diversity,executive_members_gender_diversity,succession_plan,tax_transparency_policy,sdg_goal_7,sdg_goal_8,sdg_goal_11,sdg_goals_12,sdg_goal_13
Unity Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,10.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Jiangsu Zhangjiagang Rural Commercial Bank Co Ltd,FALSE,TRUE,TRUE,100.00%,TRUE,27.27%,27.27%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
National Bank of Oman SAOG,FALSE,TRUE,TRUE,,TRUE,18.18%,20.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UWM Holdings Corp,FALSE,TRUE,TRUE,100.00%,FALSE,40.00%,40.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EZCORP Inc,FALSE,TRUE,TRUE,100.00%,FALSE,14.29%,33.33%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Capitol Federal Financial Inc,FALSE,TRUE,TRUE,,FALSE,12.50%,14.29%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bahrain Commercial Facilities Co BSC,TRUE,TRUE,TRUE,,TRUE,10.00%,18.18%,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
B Riley Financial Inc,FALSE,TRUE,TRUE,,TRUE,33.33%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Oak Valley Bancorp,FALSE,TRUE,TRUE,,FALSE,23.08%,33.33%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Firstcash Holdings Inc,TRUE,TRUE,TRUE,,FALSE,22.22%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Savings Financial Group Inc,TRUE,TRUE,TRUE,,FALSE,9.09%,33.33%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UOB-Kay Hian Holdings Ltd,FALSE,TRUE,FALSE,58.74%,TRUE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Atrium Mortgage Investment Corp,TRUE,TRUE,TRUE,,FALSE,25.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Axos Financial Inc,TRUE,TRUE,TRUE,,FALSE,20.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Penns Woods Bancorp Inc,TRUE,TRUE,FALSE,,FALSE,7.69%,25.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Territorial Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,28.57%,16.67%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9F Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,25.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zheshang Securities Co Ltd,TRUE,TRUE,TRUE,100.00%,FALSE,11.11%,7.69%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Suruga Bank Ltd,FALSE,TRUE,FALSE,,TRUE,10.00%,0.00%,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Third Coast Bancshares Inc,TRUE,TRUE,TRUE,,FALSE,9.09%,33.33%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Mid Bancshares Inc,TRUE,TRUE,FALSE,,TRUE,33.33%,30.77%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Indian Overseas Bank,FALSE,TRUE,FALSE,100.00%,TRUE,22.22%,16.67%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trustmark Corp,FALSE,TRUE,TRUE,,FALSE,9.09%,12.50%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Guaranty Bancshares Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Indian Railway Finance Corp Ltd,FALSE,TRUE,TRUE,100.00%,TRUE,40.00%,25.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Casa de Bolsa Finamex SAB de CV,FALSE,TRUE,TRUE,,FALSE,0.00%,33.33%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hawthorn Bancshares Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,16.67%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aiful Corp,FALSE,TRUE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Shaanxi International Trust Co Ltd,FALSE,TRUE,TRUE,100.00%,FALSE,11.11%,16.67%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GAMCO Investors Inc,TRUE,TRUE,TRUE,,FALSE,37.50%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BOC Aviation Ltd,FALSE,TRUE,FALSE,100.00%,TRUE,27.27%,12.50%,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NerdWallet Inc,FALSE,TRUE,TRUE,,TRUE,40.00%,28.57%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Schweizerische Nationalbank,FALSE,FALSE,FALSE,100.00%,TRUE,36.36%,25.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Northeast Bank,FALSE,TRUE,TRUE,,FALSE,28.57%,20.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Merchants Bancorp,TRUE,TRUE,FALSE,,FALSE,27.27%,9.09%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACNB Corp,FALSE,TRUE,TRUE,,FALSE,20.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sterling Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,22.22%,75.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JACCS Co Ltd,FALSE,TRUE,TRUE,100.00%,FALSE,16.67%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Virtu Financial Inc,TRUE,TRUE,TRUE,,FALSE,20.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First National Financial Corp,FALSE,TRUE,TRUE,,TRUE,33.33%,12.50%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maghrebine De Credit Bail Leasing Ste SA,FALSE,TRUE,TRUE,100.00%,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Arbuthnot Banking Group PLC,FALSE,TRUE,FALSE,100.00%,TRUE,20.00%,0.00%,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
UP Fintech Holding Ltd,TRUE,TRUE,TRUE,,FALSE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Siebert Financial Corp,FALSE,TRUE,TRUE,,FALSE,14.29%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bgc Group Inc,FALSE,TRUE,TRUE,,TRUE,20.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bank of NT Butterfield & Son Ltd,FALSE,TRUE,TRUE,,FALSE,44.44%,18.18%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SWK Holdings Corp,TRUE,TRUE,TRUE,,FALSE,25.00%,50.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Community Bankshares Inc,TRUE,TRUE,TRUE,,FALSE,25.00%,20.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HomeTrust Bancshares Inc,TRUE,TRUE,TRUE,,FALSE,20.00%,37.50%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ConnectOne Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,25.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cullen/Frost Bankers Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,18.18%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Versabank,FALSE,TRUE,TRUE,,FALSE,20.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bank Dhofar SAOG,FALSE,TRUE,TRUE,,FALSE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vseobecna Uverova Banka as,FALSE,TRUE,FALSE,,TRUE,44.44%,28.57%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Coastal Financial Corp (EVERETT),TRUE,TRUE,TRUE,,FALSE,30.00%,12.50%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Citizens BancShares Inc (Delaware),TRUE,TRUE,TRUE,,FALSE,16.67%,22.22%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Logistics Development Group PLC,FALSE,TRUE,TRUE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Avation PLC,FALSE,TRUE,FALSE,100.00%,TRUE,0.00%,16.67%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Allane SE,FALSE,TRUE,TRUE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ajman Bank PJSC,FALSE,TRUE,FALSE,100.00%,TRUE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Financial Corp,TRUE,TRUE,TRUE,,FALSE,12.50%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pioneer Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,37.50%,33.33%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ithmaar Holding BSC,TRUE,FALSE,FALSE,,FALSE,33.33%,12.50%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Simmons First National Corp,TRUE,TRUE,FALSE,,TRUE,17.65%,18.18%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Stellar Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,14.29%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Atlanticus Holdings Corp,TRUE,TRUE,FALSE,,TRUE,28.57%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MainStreet Bancshares Inc,FALSE,TRUE,FALSE,,FALSE,20.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Riverstone Energy Ltd,FALSE,TRUE,FALSE,,TRUE,33.33%,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Goldman Sachs BDC Inc,TRUE,TRUE,TRUE,,FALSE,28.57%,30.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kvika banki hf,FALSE,TRUE,FALSE,100.00%,FALSE,40.00%,21.43%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
NAXS AB (publ),FALSE,TRUE,TRUE,,FALSE,40.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Guangdong Golden Dragon Development Inc,FALSE,TRUE,TRUE,,FALSE,44.44%,40.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Petershill Partners PLC,FALSE,TRUE,FALSE,,FALSE,40.00%,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cinda Securities Co Ltd,FALSE,TRUE,TRUE,100.00%,FALSE,28.57%,16.67%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Great Southern Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,22.22%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
United Security Bancshares,TRUE,TRUE,TRUE,,FALSE,27.27%,16.67%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ames National Corp,FALSE,TRUE,TRUE,,FALSE,27.27%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Golub Capital BDC Inc,TRUE,TRUE,TRUE,,FALSE,14.29%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Punjab & Sind Bank,FALSE,TRUE,FALSE,,FALSE,22.22%,10.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Finance House PJSC,FALSE,TRUE,FALSE,,FALSE,14.29%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Commercial Bank International PJSC,FALSE,TRUE,FALSE,100.00%,TRUE,11.11%,18.18%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sharjah Islamic Bank PJSC,FALSE,TRUE,FALSE,100.00%,FALSE,11.11%,15.15%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NewtekOne Inc,TRUE,TRUE,FALSE,,FALSE,14.29%,14.29%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ponce Financial Group Inc,FALSE,TRUE,FALSE,,TRUE,12.50%,14.29%,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Clairvest Group Inc,FALSE,TRUE,FALSE,,FALSE,8.33%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Republic Bancorp Inc,FALSE,TRUE,FALSE,,FALSE,25.00%,14.29%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Home Bancorp Inc,TRUE,TRUE,TRUE,,FALSE,12.50%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Richmond Mutual Bancorporation Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Associated Capital Group Inc,TRUE,TRUE,FALSE,,FALSE,11.11%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RAPCO Investment PJSC,FALSE,TRUE,FALSE,100.00%,TRUE,0.00%,0.00%,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
BankFinancial Corp,FALSE,TRUE,FALSE,,TRUE,33.33%,33.33%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amlak International Finance Company SJSC,FALSE,TRUE,TRUE,,FALSE,0.00%,9.09%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TFS Financial Corp,FALSE,TRUE,TRUE,,FALSE,27.27%,45.45%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Guosheng Financial Holding Inc,FALSE,TRUE,TRUE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Reinet Investments SCA,FALSE,TRUE,FALSE,,FALSE,0.00%,33.33%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qatar Oman Investment Company QPSC,TRUE,TRUE,FALSE,,FALSE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OYAK Yatirim Ortakligi AS,TRUE,FALSE,FALSE,,TRUE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Perella Weinberg Partners,FALSE,TRUE,TRUE,,FALSE,33.33%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ohio Valley Banc Corp,TRUE,TRUE,TRUE,,FALSE,20.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C&F Financial Corp,FALSE,TRUE,TRUE,,FALSE,25.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cymbria Corp,FALSE,TRUE,TRUE,,FALSE,20.00%,25.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CNFinance Holdings Ltd,TRUE,TRUE,TRUE,,FALSE,0.00%,40.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Umm Al Qaiwain General Investment Co PSC,FALSE,TRUE,FALSE,100.00%,FALSE,10.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Valartis Group AG,FALSE,TRUE,TRUE,,FALSE,25.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FVCBankcorp Inc,TRUE,TRUE,TRUE,,FALSE,16.67%,42.86%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Timbercreek Financial Corp,FALSE,TRUE,TRUE,,FALSE,33.33%,28.57%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chugin Financial Group Inc,FALSE,FALSE,FALSE,,TRUE,11.11%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
National Bankshares Inc,FALSE,TRUE,TRUE,,FALSE,18.18%,33.33%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Citizens Financial Services Inc,TRUE,TRUE,TRUE,,TRUE,15.38%,14.29%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Evans Bancorp Inc,FALSE,TRUE,TRUE,,FALSE,28.57%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bank AL-Habib Ltd,FALSE,TRUE,FALSE,,FALSE,9.09%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SB Financial Group Inc,FALSE,TRUE,TRUE,,FALSE,11.11%,16.67%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sohar International Bank SAOG,FALSE,FALSE,FALSE,,FALSE,0.00%,11.11%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shanghai AJ Group Co Ltd,FALSE,TRUE,TRUE,,FALSE,11.11%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HBM Healthcare Investments AG,FALSE,TRUE,FALSE,,FALSE,40.00%,0.00%,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
ChoiceOne Financial Services Inc,TRUE,TRUE,FALSE,,FALSE,15.38%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360 Capital Group Ltd,TRUE,TRUE,TRUE,,TRUE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Castle Private Equity AG,FALSE,TRUE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trencor Ltd,TRUE,TRUE,FALSE,,TRUE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Blue Ridge Bankshares Inc,FALSE,TRUE,TRUE,,FALSE,20.00%,25.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Orient Corp,FALSE,TRUE,TRUE,,FALSE,7.69%,2.94%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bogota Financial Corp,TRUE,TRUE,TRUE,,FALSE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALAFCO Avaiation Lease and Finance Company KSCP,TRUE,FALSE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Parke Bancorp Inc,FALSE,TRUE,TRUE,,FALSE,10.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Norwood Financial Corp,FALSE,TRUE,FALSE,,FALSE,27.27%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grupo Financiero Multiva SAB de CV,FALSE,TRUE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Firm Capital Mortgage Investment Corp,FALSE,TRUE,TRUE,,FALSE,8.33%,20.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Virginia National Bankshares Corp,FALSE,TRUE,TRUE,,FALSE,9.09%,75.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qatar International Islamic Bank QPSC,TRUE,TRUE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BlackRock TCP Capital Corp,FALSE,TRUE,TRUE,,FALSE,33.33%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grupo Financiero Inbursa SAB de CV,FALSE,TRUE,TRUE,,FALSE,7.14%,18.18%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Medallion Financial Corp,TRUE,TRUE,TRUE,,FALSE,12.50%,14.29%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MidCap Financial Investment Corp,TRUE,TRUE,TRUE,,FALSE,28.57%,16.67%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zeder Investments Ltd,FALSE,TRUE,FALSE,,TRUE,33.33%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Southwest Securities International Securities Ltd,FALSE,TRUE,TRUE,,FALSE,0.00%,16.67%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Exchange Bank,FALSE,FALSE,FALSE,,FALSE,20.00%,46.15%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alpine Select AG,FALSE,TRUE,FALSE,,FALSE,0.00%,33.33%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AdCapital AG,FALSE,FALSE,FALSE,,FALSE,25.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hingham Institution For Savings,FALSE,TRUE,TRUE,,FALSE,20.00%,20.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ekttitab Holding Company KSCP,FALSE,FALSE,FALSE,,FALSE,20.00%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AP Alternative Portfolio AG,FALSE,TRUE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Garovaglio y Zorraquin SA,FALSE,TRUE,TRUE,,FALSE,0.00%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Airesis SA,FALSE,FALSE,FALSE,,FALSE,0.00%,0.00%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Private Equity Holding AG,FALSE,TRUE,FALSE,,FALSE,25.00%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dukhan Bank QPSC,FALSE,TRUE,FALSE,,FALSE,0.00%,12.50%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grand Parade Investments Ltd,FALSE,TRUE,TRUE,,TRUE,28.57%,0.00%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
California First Leasing Corp,FALSE,TRUE,TRUE,,FALSE,0.00%,33.33%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bank of Greece,FALSE,TRUE,FALSE,,FALSE,8.33%,20.69%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
